מילה,idf 
מאקגונאגל,8.509967146324497
הדלי,7.8168199657645525
שעומד,5.5134287461649825
ודיגנן,8.509967146324497
לפנתיאון,7.8168199657645525
לפקודותיו,8.509967146324497
ופטריוט,7.8168199657645525
דרמוט,5.942799375126701
השימפנזה,8.509967146324497
גרקו,8.509967146324497
הקפיטליסט,8.509967146324497
הנאשמים,6.717804695023691
היגיע,8.509967146324497
לאחראים,8.509967146324497
מרגשים,7.123672785204607
ועדינה,7.8168199657645525
צצות,7.4109518755836366
הניצוצות,7.8168199657645525
בריאים,7.8168199657645525
הלאטינית,8.509967146324497
לאחראית,8.509967146324497
רמפאל,8.509967146324497
הדלת,6.899723107284872
מערימות,8.509967146324497
הדלמטי,8.509967146324497
למכביר,8.509967146324497
גויר,8.509967146324497
בסביבתם,8.509967146324497
הדלק,7.8168199657645525
דרמות,7.4109518755836366
העקוב,6.717804695023691
קומון,7.4109518755836366
ההתמכרות,6.429719478039138
סטריינג'לאב,8.509967146324497
רינקה,8.509967146324497
ותסריטאי,8.509967146324497
מההנהלה,8.509967146324497
פבינו,7.4109518755836366
בקומונה,7.8168199657645525
התאריכים,8.509967146324497
כמפיק,7.123672785204607
פציינט,8.509967146324497
הרגילה,7.123672785204607
המשטר,6.429719478039138
ונימוסים,8.509967146324497
הממושך,7.8168199657645525
נצמדים,7.8168199657645525
וכפרי,8.509967146324497
לאקי-גו,8.509967146324497
מאסיבית,8.509967146324497
שבכדי,7.4109518755836366
שכוכבו,8.509967146324497
חיסרון,8.509967146324497
בקסון,8.509967146324497
הבזק,8.509967146324497
ממצים,8.509967146324497
מפוקפקת,7.4109518755836366
יסייע,8.509967146324497
דרושות,8.509967146324497
פילוטיק,8.509967146324497
כפול,6.206575926724928
ובעשרות,8.509967146324497
ממציא,5.942799375126701
אוברגונויס,8.509967146324497
במות,6.311734809152915
זמשובסקי,8.509967146324497
יינצלו,7.8168199657645525
שערק,8.509967146324497
מטביעה,7.8168199657645525
שיסייעו,8.509967146324497
כששניהם,6.899723107284872
עוזר,5.676753802268282
במוס,8.509967146324497
סקייווקר,7.4109518755836366
רב-תאווה,8.509967146324497
גמבלין,7.8168199657645525
וסכנות,7.8168199657645525
באנג,7.4109518755836366
שהשוטר,8.509967146324497
סרטורטי,8.509967146324497
כ-30,8.509967146324497
בוטניקאי,8.509967146324497
חמפשת,8.509967146324497
לפצות,7.8168199657645525
טרנספורטר,8.509967146324497
ב-1988,8.509967146324497
חדשני:,8.509967146324497
הנייד,8.509967146324497
סידרו,8.509967146324497
לדורות,7.123672785204607
שהילארי,8.509967146324497
בגשם,7.8168199657645525
עוזב,5.176149732573829
רגליה,8.509967146324497
חופשיות,7.4109518755836366
בוצ'י,8.509967146324497
כדרמה,8.509967146324497
טיינר,8.509967146324497
וציניות,7.8168199657645525
שערך,6.899723107284872
שערי,8.509967146324497
בדאר,8.509967146324497
וההיסטריות,8.509967146324497
כמותו,7.4109518755836366
כמותה,8.509967146324497
ולהתחמק,8.509967146324497
התמודדו,8.509967146324497
מתפשט,8.509967146324497
הבוגימן,8.509967146324497
כמותם,6.899723107284872
הקתולי,7.123672785204607
למאפיונרים,8.509967146324497
במפה,8.509967146324497
קוזנטסובה,8.509967146324497
בדמותן,8.509967146324497
בדמותם,7.123672785204607
שהתקיימו,8.509967146324497
בכבישי,7.8168199657645525
אבוטבול,7.8168199657645525
בדמותו,5.564520407322694
בדמותה,6.717804695023691
מצוירות,8.509967146324497
מאוחרת,7.123672785204607
משמעותית,8.509967146324497
בהפצה,8.509967146324497
הפרידה,6.311734809152915
נטפלים,8.509967146324497
פרוגרסיב,8.509967146324497
לחופה,7.123672785204607
מאוחרי,8.509967146324497
משתוקק,7.8168199657645525
בניכור,8.509967146324497
ב-1986,7.8168199657645525
ומובטלת,8.509967146324497
דבדאס,8.509967146324497
שיופעלו,8.509967146324497
והמדעית,8.509967146324497
דזואן,8.509967146324497
פיננסי,8.509967146324497
והשאלות,8.509967146324497
הקדומים,7.8168199657645525
אובר,8.509967146324497
השררה,8.509967146324497
לחימה,4.948759890378168
מונטריאול,7.8168199657645525
הפלסטיני,7.8168199657645525
במלחמה,4.948759890378168
שמטיסה,8.509967146324497
וקומנטרי,7.8168199657645525
קופסת,7.4109518755836366
תיכוניסטים,7.8168199657645525
לתחרות,5.942799375126701
complete,8.509967146324497
קופסא,8.509967146324497
הלר,8.509967146324497
במערות,8.509967146324497
בשביל,4.356708826689592
קופסה,7.4109518755836366
פידגון,8.509967146324497
בלבו,7.4109518755836366
במלחמת,4.634728988229636
תיכוניסטית,7.8168199657645525
ברברה,4.919980925828125
הסכנה,5.616771097666572
נלכדת,7.8168199657645525
התקיפה,8.509967146324497
בברודוויי,8.509967146324497
קולבוסן,8.509967146324497
קורמר,8.509967146324497
רדלי,8.509967146324497
עלאווי,8.509967146324497
אייאנה,8.509967146324497
הראשונית,8.509967146324497
מ1947,8.509967146324497
קלאווי,8.509967146324497
הצמא,8.509967146324497
שפיונה,8.509967146324497
דעה,7.4109518755836366
הצמד,5.869296913133774
Horizon,8.509967146324497
הצמח,8.509967146324497
תעשית,8.509967146324497
ווהן,5.869296913133774
והחיפוש,8.509967146324497
הצאצא,7.123672785204607
שרקנית,8.509967146324497
שווא,7.123672785204607
בפרוזה,8.509967146324497
אמונים,7.4109518755836366
שווה,5.736572297479192
אלצ,8.509967146324497
שווי,8.509967146324497
הבטן,8.509967146324497
דעת,6.5638555265321274
התואר,6.717804695023691
קורמן,7.123672785204607
משובצת,8.509967146324497
הראשונים,5.288267030694535
וסיפורי,7.8168199657645525
וקוסטוריצה,8.509967146324497
מזדקן,5.616771097666572
וסיפורו,7.8168199657645525
ולתמיד,6.023447592961033
וודאי,7.8168199657645525
המאזכרים,8.509967146324497
נסיכות,7.8168199657645525
בוטרס,8.509967146324497
בעינייני,8.509967146324497
לחזה,8.509967146324497
נכלאים,7.8168199657645525
לתביעה,7.8168199657645525
רגאיי,8.509967146324497
בחבורה,7.8168199657645525
שוחה,8.509967146324497
שוחד,7.8168199657645525
שהקופסא,8.509967146324497
ואילצה,8.509967146324497
ומושחתים,7.8168199657645525
שעיצבה,8.509967146324497
פרקי,8.509967146324497
סטגר,8.509967146324497
המקצוענות,8.509967146324497
בניקוי,8.509967146324497
להנעתכם,8.509967146324497
פרקס,7.8168199657645525
מתסחיף,8.509967146324497
מאחדות,8.509967146324497
פרקש,8.509967146324497
פרקר,4.948759890378168
פיקטיביים,8.509967146324497
איקון,8.509967146324497
בחבורת,6.717804695023691
לחזק,7.8168199657645525
לאלינור,8.509967146324497
לחזר,6.899723107284872
גווקיאנג,8.509967146324497
אלר,8.509967146324497
שתוכנתו,8.509967146324497
בוטרם,8.509967146324497
אינה,4.430816798843313
ליצירת,5.799092654460526
פסק,7.123672785204607
אנטיכריסט,8.509967146324497
מקשטים,8.509967146324497
אינז,8.509967146324497
נתינה,8.509967146324497
סטיית'ם,8.509967146324497
דיצה,8.509967146324497
תוני,7.4109518755836366
המנוצח,8.509967146324497
מאאוטסיידר,8.509967146324497
המומים,7.8168199657645525
בפעולה,6.717804695023691
המוות,4.394449154672439
זברוסקי,8.509967146324497
וולי,8.509967146324497
הומפריס,8.509967146324497
משותקת,8.509967146324497
שחייל,8.509967146324497
ריגשו,8.509967146324497
בפעולת,8.509967146324497
רדוף,5.799092654460526
איסראל,7.8168199657645525
שמטרתו,6.429719478039138
פסה,8.509967146324497
והחכמה,8.509967146324497
האירוניה,7.8168199657645525
להצחיק,8.509967146324497
ומסוכסכת,8.509967146324497
פסל,7.4109518755836366
ידיים,6.206575926724928
אלם,5.942799375126701
פסט,7.8168199657645525
מחליטים,4.07753744390572
וביזארי,8.509967146324497
אמוקה,8.509967146324497
למחשבה,7.8168199657645525
קתברט,7.4109518755836366
שבוחרת,8.509967146324497
וניצוד,8.509967146324497
שאנטל,7.4109518755836366
חוצצת,8.509967146324497
הנדיפה,8.509967146324497
אירינו,8.509967146324497
וולד,7.8168199657645525
מהניסים,8.509967146324497
לסוחרים,8.509967146324497
ולהעלאת,8.509967146324497
למעריצים,7.8168199657645525
העמלץ,8.509967146324497
אוולינה,8.509967146324497
רפואיים,7.4109518755836366
משעממות,8.509967146324497
שקוראים,7.8168199657645525
שאוק'ונול,8.509967146324497
מרכזית,6.899723107284872
ודיוויד,7.123672785204607
תוקפם,8.509967146324497
אלמודובר,6.899723107284872
דני,3.6109179126442243
קראצלי,8.509967146324497
האימתני,6.899723107284872
דנב,6.717804695023691
דנג,8.509967146324497
סאנדרס,7.8168199657645525
דנה,6.206575926724928
דנו,6.111467339502679
מצתותת,8.509967146324497
במעטה,8.509967146324497
ומתאמנים,8.509967146324497
בוניאדי,8.509967146324497
מתיישן,8.509967146324497
רעמים,7.8168199657645525
והותירה,8.509967146324497
והותירו,8.509967146324497
ובינתיים,7.8168199657645525
פאדיחות,8.509967146324497
שאטר,7.8168199657645525
מתיישב,7.8168199657645525
ובלאנש,7.8168199657645525
ויריבו,8.509967146324497
דנר,8.509967146324497
קאזינו,8.509967146324497
אנינות,8.509967146324497
בפוריטניות,8.509967146324497
כיון,8.509967146324497
כיום,5.676753802268282
רצידה,8.509967146324497
דנס,8.509967146324497
גונזו,7.8168199657645525
Mafia,8.509967146324497
דנץ,5.869296913133774
שנולד,5.942799375126701
כרמל,8.509967146324497
כרמן,6.023447592961033
קרכאילי,8.509967146324497
פרשס,8.509967146324497
מעבידם,8.509967146324497
והאפגאים,8.509967146324497
בתולים-חסרי-מזל,8.509967146324497
קיבי,8.509967146324497
המחזיקים,7.4109518755836366
ממסורת,8.509967146324497
קיבל,6.023447592961033
המיניונים,7.8168199657645525
בסמטאותיה,8.509967146324497
בחייהן,7.4109518755836366
היבוא,8.509967146324497
ומכוון,8.509967146324497
שלמד,7.4109518755836366
קליקיאן,8.509967146324497
וגאולה,7.123672785204607
מינורו,7.8168199657645525
צלחו,8.509967146324497
צלחה,8.509967146324497
לדאוג,5.942799375126701
וביניהן,8.509967146324497
וביניהם,7.123672785204607
גיניפר,7.4109518755836366
נכנעו,8.509967146324497
העשויים,8.509967146324497
אקסקלוסיבית,8.509967146324497
הכלכליות,8.509967146324497
הגילוי,7.4109518755836366
האופטימית,8.509967146324497
אימתניים,8.509967146324497
מראהו,8.509967146324497
סטלה,6.5638555265321274
שמתפרנסת,8.509967146324497
ספארטן,8.509967146324497
סטלן,5.799092654460526
ספארטה,8.509967146324497
באלטזר,8.509967146324497
והברק,8.509967146324497
בחרש,8.509967146324497
הרדן,7.8168199657645525
אלווס,6.717804695023691
ווליס,7.4109518755836366
לוי-בוקן,8.509967146324497
אוצוה,8.509967146324497
הלומדות,8.509967146324497
ווליי,8.509967146324497
וולין,8.509967146324497
ריפלי,6.717804695023691
אלווד,7.8168199657645525
ותקופות,8.509967146324497
בחרה,7.123672785204607
בחרו,7.8168199657645525
גלובר,5.0106352940962555
אלווה,8.509967146324497
גלוונה,7.8168199657645525
וממושמע,8.509967146324497
הכפולים,8.509967146324497
נכנעת,7.8168199657645525
לאמי,8.509967146324497
פתלתלה,8.509967146324497
ג'נקינס,8.509967146324497
גנדלף,7.4109518755836366
לתור,8.509967146324497
צעירותו,8.509967146324497
שפוגשת,8.509967146324497
ורוק,7.4109518755836366
הרגזן,7.123672785204607
ומעריץ,7.8168199657645525
צעירותן,8.509967146324497
יקלקלו,8.509967146324497
המקומית,5.41610040220442
שוהים,7.4109518755836366
ברצונה,7.8168199657645525
ברייטון,6.899723107284872
בדגם,8.509967146324497
לבריידסהד,8.509967146324497
ראחינס,8.509967146324497
באמנדה,8.509967146324497
מסתדר,6.899723107284872
נדלגקובה,8.509967146324497
ברצונם,8.509967146324497
וויטמן,7.8168199657645525
מסטנדרה,8.509967146324497
המקומים,8.509967146324497
צרלסון,8.509967146324497
היורמים,8.509967146324497
בדואית,8.509967146324497
והתמיכה,7.8168199657645525
לתוך,3.9512437185814275
משפילה,7.8168199657645525
הנפלא,6.429719478039138
אצבעות,7.8168199657645525
שכניו,6.5638555265321274
בוולטר,8.509967146324497
ארכיטקטים,8.509967146324497
שכנים,6.717804695023691
והתקשורת,7.123672785204607
וושווסקי,8.509967146324497
מכיתה,8.509967146324497
ורוב,7.4109518755836366
ששאר,7.4109518755836366
לאוטובוס,8.509967146324497
שנהרסים,8.509967146324497
וולגר,7.8168199657645525
והרקידה,8.509967146324497
שבקושי,6.5638555265321274
Reflections,8.509967146324497
קליניקה,8.509967146324497
תחמנית,8.509967146324497
טיעוני,8.509967146324497
והאומה,7.8168199657645525
בהשתלטות,7.8168199657645525
איתקה,8.509967146324497
ננסית,8.509967146324497
להגשמת,7.8168199657645525
chool,8.509967146324497
והשימפנזים,8.509967146324497
וברוטלי,8.509967146324497
השביט,8.509967146324497
מודרני,6.5638555265321274
המעלית,7.8168199657645525
ולהתמקד,8.509967146324497
שלפניו,7.8168199657645525
מתריסה,8.509967146324497
יציפו,8.509967146324497
והמילה,8.509967146324497
מלוהקות,8.509967146324497
קוצלין,8.509967146324497
ד-אבו,8.509967146324497
אוליבירה,8.509967146324497
אמאדילה,8.509967146324497
שהאשימה,8.509967146324497
ערכיה,8.509967146324497
כדוגמאת,8.509967146324497
כשהכומר,8.509967146324497
חנותו,7.8168199657645525
מקפידים,8.509967146324497
הקפה,6.717804695023691
ועלייתה,8.509967146324497
ועלייתו,8.509967146324497
תמרה,6.429719478039138
להפרד,8.509967146324497
יכניס,8.509967146324497
פקחי,8.509967146324497
הפלאים,8.509967146324497
בחיים‏,8.509967146324497
אבקה,8.509967146324497
מהמכונה,8.509967146324497
אגוצנטרי,8.509967146324497
מהאינטרנט,8.509967146324497
סופרמרקט,8.509967146324497
סירתו,8.509967146324497
הקפת,8.509967146324497
הנוספת,8.509967146324497
חשדנות,8.509967146324497
לאובססים,8.509967146324497
והחדרים,8.509967146324497
וקת'רין,8.509967146324497
שוכנים,8.509967146324497
אווירונאוטי,8.509967146324497
לאובססיה,7.4109518755836366
מנוחתו,7.8168199657645525
זרוע,7.4109518755836366
לג'אק,8.509967146324497
וליען,8.509967146324497
בבחירת,8.509967146324497
גלימה,8.509967146324497
ומייצג,7.4109518755836366
nuphar,8.509967146324497
הנייר,8.509967146324497
סטונטון,7.123672785204607
בולדוין,7.8168199657645525
בפרשת,7.4109518755836366
האופנתית,8.509967146324497
ובדרך,5.799092654460526
בפרשה,6.717804695023691
זאירה,8.509967146324497
שרויים,8.509967146324497
הסופה,7.4109518755836366
המדוברים,7.123672785204607
גאמורה,8.509967146324497
בבחירה,8.509967146324497
בלאגן,7.4109518755836366
ומייצר,8.509967146324497
בנטייתו,8.509967146324497
הפתיחה,7.8168199657645525
המוצק,8.509967146324497
נערמת,8.509967146324497
בזוי,8.509967146324497
בסיירה-לאונה,8.509967146324497
גוזל,8.509967146324497
והסמי-אוטוביוגרפי,8.509967146324497
וחסרי,7.123672785204607
מאסטראנטוניו,8.509967146324497
מהדודה,8.509967146324497
נשיכות,7.8168199657645525
ושעד,8.509967146324497
שיחו,8.509967146324497
שיחה,6.429719478039138
ביולוגיים,8.509967146324497
שיחת,6.206575926724928
וחסרת,6.206575926724928
וגיהינום,8.509967146324497
הצפייה,6.899723107284872
שאצלו,8.509967146324497
גייוור,8.509967146324497
שיחק,7.8168199657645525
sleepyslop,8.509967146324497
האמריקאי,4.219507705176107
מגנים,8.509967146324497
הושמדו,8.509967146324497
קלטות,8.509967146324497
הביצה,6.899723107284872
לבעור,8.509967146324497
המשובטים,7.4109518755836366
שעומדים,7.123672785204607
והחולה,8.509967146324497
לכמה,6.429719478039138
שתקשה,8.509967146324497
ונשאר,7.4109518755836366
סיילס-מן,8.509967146324497
רשימת,5.799092654460526
וגלימה,8.509967146324497
תושבת,7.8168199657645525
טרייסי-אן,8.509967146324497
ולקולנוע,8.509967146324497
האירוטיים,8.509967146324497
וסמלי,8.509967146324497
מקמאהון,8.509967146324497
במוזיאון,6.429719478039138
גרגורי,5.075173815233827
תושבי,4.718498871295094
פלשתינאית,8.509967146324497
רבהורן,7.123672785204607
המסובך,8.509967146324497
ונשאב,7.123672785204607
עוצבה,8.509967146324497
חדל,8.509967146324497
קונסידיין,7.8168199657645525
אילנקה,8.509967146324497
בליברטי,8.509967146324497
שמפחדת,8.509967146324497
הרבור,8.509967146324497
שמתכונן,8.509967146324497
הממורמרת,8.509967146324497
הלבוי,6.899723107284872
הגלגלים,7.8168199657645525
מתחריו,8.509967146324497
לורינץ,8.509967146324497
היגי,8.509967146324497
קודמיו,8.509967146324497
גין-לוק,8.509967146324497
גבוהות,7.8168199657645525
היגל,7.4109518755836366
במדליות,8.509967146324497
כשגל-חום,8.509967146324497
הוטן,6.429719478039138
התרגשות,8.509967146324497
מבריח-עתיקות,8.509967146324497
בפיג'מת,7.8168199657645525
והתקין,8.509967146324497
מהיכן,8.509967146324497
הקרובים/,8.509967146324497
החבוטה,8.509967146324497
ביסקו,8.509967146324497
הצינוק,8.509967146324497
המאפיינת,7.8168199657645525
קצות,8.509967146324497
מתנגחים,8.509967146324497
הקטלניות,7.123672785204607
הלבוש,7.4109518755836366
מוכנות,7.4109518755836366
ההודי,7.4109518755836366
לפנימייה,8.509967146324497
ההודו,8.509967146324497
טאריק,7.8168199657645525
האפורים,7.4109518755836366
היגר,8.509967146324497
שגעונותיהם,8.509967146324497
לפענוח,8.509967146324497
האגרסיבית,7.8168199657645525
ג’ים,7.8168199657645525
וווטסון,8.509967146324497
קאראואגיו,8.509967146324497
אוליוויה,7.8168199657645525
למשנהו,7.123672785204607
אמיגוס,7.8168199657645525
והמוזר,7.4109518755836366
פוצחת,7.4109518755836366
להכין,6.023447592961033
יבינו,8.509967146324497
שפיכות,7.8168199657645525
תחבורה,7.123672785204607
היקאפ,7.8168199657645525
ריצארדס,6.5638555265321274
מעורבים,5.616771097666572
שיזכו,8.509967146324497
הפזמונים,8.509967146324497
שמתגלה,6.5638555265321274
ויצליח,7.8168199657645525
ביצת,7.4109518755836366
לויכוח,8.509967146324497
מזרח-אסייתי,8.509967146324497
מאוהבים,6.206575926724928
יאן-פאט,8.509967146324497
רוקטס,8.509967146324497
מאושרים,5.869296913133774
טורקי,7.8168199657645525
אהבתם,5.564520407322694
למירוצי,8.509967146324497
משמעותה,8.509967146324497
טורקל,7.8168199657645525
התקינו,8.509967146324497
מתכננות,8.509967146324497
אהבתה,6.111467339502679
אהבתו,5.616771097666572
דינגוול,8.509967146324497
טורקו,8.509967146324497
נדרש,6.111467339502679
סארשי,8.509967146324497
העטוי,8.509967146324497
באמריקה,5.10594547390058
מקורות,6.899723107284872
בנדגלוול,8.509967146324497
בחצי,7.4109518755836366
הומני,8.509967146324497
ביסלי,7.123672785204607
באיסלנדית,8.509967146324497
בצעיר,7.8168199657645525
הבקשה,8.509967146324497
לנדרי,8.509967146324497
אקולוגיים,8.509967146324497
ששמור,8.509967146324497
הכיפית,8.509967146324497
פרמיית,8.509967146324497
סולנג',8.509967146324497
ג'ויס,8.509967146324497
שתאונת,7.8168199657645525
לנדרש,8.509967146324497
ואדי,7.123672785204607
4:,8.509967146324497
הגראפולו,8.509967146324497
'מבט,7.8168199657645525
ואדם,7.123672785204607
והסתיים,7.4109518755836366
47,6.899723107284872
44,6.899723107284872
45,6.899723107284872
42,6.899723107284872
43,7.4109518755836366
40,5.075173815233827
פרמדיק,8.509967146324497
ההירארכיה,8.509967146324497
החשיבה,8.509967146324497
בחצר,6.311734809152915
special,8.509967146324497
השנואים,8.509967146324497
שפצצה,8.509967146324497
ולשרוף,7.4109518755836366
ויפיפיה,8.509967146324497
והשבת,8.509967146324497
מכניס,6.429719478039138
שבביתו,8.509967146324497
לחפשו,8.509967146324497
בוסטון,6.899723107284872
מתקשה,5.616771097666572
ופליסיטי,8.509967146324497
המלצרית,7.8168199657645525
מילרד,8.509967146324497
בחניון,7.8168199657645525
קלודין,8.509967146324497
הבינו,7.8168199657645525
שתחזור,7.8168199657645525
וישתמש,8.509967146324497
לטרף,7.8168199657645525
בדיאטה,8.509967146324497
מופללת,8.509967146324497
ועורכי,8.509967146324497
אורוגואי,8.509967146324497
נלכדות,8.509967146324497
כפרים,8.509967146324497
המדממת,7.8168199657645525
לטובים,8.509967146324497
נשמעות,8.509967146324497
ולשרוד,7.123672785204607
בצלו,7.4109518755836366
בצלה,8.509967146324497
פאבארט,8.509967146324497
מכנים,6.899723107284872
והדברים,7.4109518755836366
משבשת,7.8168199657645525
פיליון,6.717804695023691
גונדר,8.509967146324497
אצולה,6.717804695023691
מומו,7.8168199657645525
נישואיו,7.8168199657645525
נישואיה,6.5638555265321274
נישואין,5.5134287461649825
ומטורפת,8.509967146324497
נישואים,5.41610040220442
שנחרבה,8.509967146324497
האיקוניים,8.509967146324497
גמלוני,7.4109518755836366
אקס-מן,6.429719478039138
והמשפט,8.509967146324497
שציון,8.509967146324497
שייאלץ,8.509967146324497
המותחים,8.509967146324497
שבשנייה,8.509967146324497
הומוסקסואל,7.4109518755836366
לנמל,8.509967146324497
האווטארים,8.509967146324497
המתבצעת,8.509967146324497
הנאשמות,8.509967146324497
סהרורית,7.8168199657645525
למתילדה,8.509967146324497
טיילור-גוי,8.509967146324497
אנטרה,8.509967146324497
וסביבתה,8.509967146324497
דונג-קאן,8.509967146324497
המשחית,7.8168199657645525
שהודיני,8.509967146324497
נתקלים,5.10594547390058
ומכיל,8.509967146324497
נגרו,7.8168199657645525
היתקלות,8.509967146324497
להסתכן,8.509967146324497
פקינפה,6.899723107284872
נגרם,8.509967146324497
Koppell,8.509967146324497
ללוס,5.676753802268282
'ספיידרמן,8.509967146324497
בנוחות,8.509967146324497
אין-,8.509967146324497
ללוש,8.509967146324497
בפנסיה,8.509967146324497
לטונטו,8.509967146324497
מידווינטר,7.4109518755836366
שנמסים,8.509967146324497
לסטייקים,8.509967146324497
הנרדמת',8.509967146324497
קאווי,8.509967146324497
מקבלות,8.509967146324497
כשבגלל,8.509967146324497
ללוך,8.509967146324497
עמוסים,7.8168199657645525
שהמודל,8.509967146324497
בטו,8.509967146324497
אדבימפ,8.509967146324497
נגרר,7.8168199657645525
בפצוע,8.509967146324497
הזיכרונות,6.899723107284872
וישוחררו,8.509967146324497
למעמדה,7.8168199657645525
ומטשטשת,8.509967146324497
ניתנים,7.4109518755836366
לאובדן,8.509967146324497
על-טבעיות,8.509967146324497
ששחור,8.509967146324497
קיניי,7.4109518755836366
אינטליגנטיות,8.509967146324497
מיפלט,8.509967146324497
מכספם,8.509967146324497
פרייר,8.509967146324497
סלואט,8.509967146324497
קיניר,6.023447592961033
מנוער,7.8168199657645525
הסימפטומים,7.8168199657645525
למשהו,6.311734809152915
פרנאוט,8.509967146324497
ספקטור,8.509967146324497
קארסיאן,8.509967146324497
קרואפורד,7.8168199657645525
בניני,6.717804695023691
ולאכול,8.509967146324497
טאליסה,8.509967146324497
דלתיים,8.509967146324497
וריקרדו,8.509967146324497
יום:,8.509967146324497
מהמקרה,7.4109518755836366
פנלי,7.8168199657645525
מאדס,6.023447592961033
תעשיין,8.509967146324497
ייסורים,8.509967146324497
הסינדיקט,8.509967146324497
וקשקשן,8.509967146324497
טילווי,8.509967146324497
ובעיצוב,8.509967146324497
המגן,6.5638555265321274
חיינו,6.5638555265321274
Pusher,7.8168199657645525
גין-מו,8.509967146324497
דאטה,8.509967146324497
מאדם,7.123672785204607
מאדן,8.509967146324497
מלערוך,8.509967146324497
מאדי,8.509967146324497
הזמין,8.509967146324497
מנבא,8.509967146324497
קאזואו,8.509967146324497
הורמס,8.509967146324497
מנדוקה,8.509967146324497
וסבתא,8.509967146324497
למק,8.509967146324497
שיבר,8.509967146324497
זעום,8.509967146324497
וואבסר,8.509967146324497
הרדינג,8.509967146324497
הספורטיבית,8.509967146324497
ולעלות,8.509967146324497
תאילנד,7.4109518755836366
חותנת,8.509967146324497
אמריקניים,8.509967146324497
וכחולת,8.509967146324497
אחוריות,8.509967146324497
סטיגמטה,8.509967146324497
לאמברט,6.899723107284872
נמשית,8.509967146324497
שמפקדיו,8.509967146324497
מירבי,8.509967146324497
אינטלקטואליות,8.509967146324497
זעוף,8.509967146324497
קטינות,8.509967146324497
לאדון,8.509967146324497
פלאפל,7.4109518755836366
החדר,7.123672785204607
החדש,3.332204510175204
האיכות,8.509967146324497
ותוצאות,8.509967146324497
קומקום,8.509967146324497
אורזנדובסקי,8.509967146324497
למספר,6.206575926724928
לבעיה,6.899723107284872
מתפתחת,5.799092654460526
להתידד,8.509967146324497
השתנתה,7.4109518755836366
פוידרס,7.8168199657645525
שהבטחתם,8.509967146324497
זכייתו,8.509967146324497
זכייתה,8.509967146324497
שמענים,8.509967146324497
הדיקן,8.509967146324497
שמכרסם,8.509967146324497
חסידית,8.509967146324497
פאיס,7.123672785204607
אלמה,7.123672785204607
בינגול,8.509967146324497
מערבונים,7.123672785204607
שתים-עשרה,8.509967146324497
ומככב,6.717804695023691
ונתקלים,7.8168199657645525
לפעיל,8.509967146324497
מגואלת,8.509967146324497
החגיגות,7.8168199657645525
פתיחה,8.509967146324497
מושבתת,8.509967146324497
להתגוננות,7.8168199657645525
מייקינג-אוף,8.509967146324497
אלכסיס,6.717804695023691
מוזיקלים,7.8168199657645525
מהי,6.206575926724928
אוטוביוגראפיים,8.509967146324497
שרייבר,5.736572297479192
מהן,6.111467339502679
הקלטות,7.8168199657645525
ולהירשם,8.509967146324497
מהו,7.123672785204607
דטמר,8.509967146324497
לצלילי,7.4109518755836366
רודפת,6.899723107284872
מהר,4.382026634673881
פרטי,4.983606621708336
ופועלים,7.8168199657645525
המספקים,8.509967146324497
האלחוטי,8.509967146324497
אקזוטיות,7.8168199657645525
לירה,8.509967146324497
וממתין,8.509967146324497
לפליט,8.509967146324497
קלטגורן,8.509967146324497
מושיע,7.8168199657645525
אלכסיי,7.8168199657645525
הבנקאים,8.509967146324497
מוזיקלית,6.429719478039138
אלכסיה,7.4109518755836366
III,7.8168199657645525
פתיחת,7.4109518755836366
נקסט,8.509967146324497
מאפשרות,8.509967146324497
שנלחמו,8.509967146324497
כפי,4.382026634673881
כפו,8.509967146324497
הנקלעים,8.509967146324497
אוכלוסיית,6.717804695023691
וכבודם,8.509967146324497
ההימורים,6.899723107284872
כפד,8.509967146324497
מחרידים,8.509967146324497
מתקציבו,8.509967146324497
הגלובוס,7.8168199657645525
מחוסלים,8.509967146324497
ייקרע,8.509967146324497
תועות,8.509967146324497
מושגים,7.8168199657645525
'נוסחה,8.509967146324497
הכיסוי,8.509967146324497
הריון,7.4109518755836366
וייקד,8.509967146324497
הבחירות,6.5638555265321274
התורות,8.509967146324497
כפר,6.023447592961033
אוכלוסייה,8.509967146324497
וצוללות,8.509967146324497
דאווני,8.509967146324497
צפופה,8.509967146324497
ואנרגיה,8.509967146324497
האוהב,7.123672785204607
ג'וברט,8.509967146324497
שנלחמת,8.509967146324497
רס,8.509967146324497
שפצוע,8.509967146324497
יושר,7.4109518755836366
ההפך,6.429719478039138
בנג'לול,8.509967146324497
אשאר,8.509967146324497
שיעמיד,8.509967146324497
והמסכה,8.509967146324497
הרומנטיקנים,8.509967146324497
אורנליה,8.509967146324497
ג'יבלי,8.509967146324497
כואב,8.509967146324497
גיאני,7.123672785204607
גיגי,8.509967146324497
השובב,8.509967146324497
ומדוכדך,8.509967146324497
מדרכם,8.509967146324497
גיאנג,7.4109518755836366
צטווין,8.509967146324497
כבנות,8.509967146324497
הוצנר,8.509967146324497
ומתבטלת,8.509967146324497
הנבון,8.509967146324497
נוולדין,8.509967146324497
ועלילות,7.8168199657645525
בפברואר,7.8168199657645525
טוטל,7.8168199657645525
טוטי,8.509967146324497
להאשים,8.509967146324497
ניתן,4.634728988229636
ורפונזל,8.509967146324497
וויטרנט,8.509967146324497
שהסימנים,8.509967146324497
